framework,ncpu,iter,elapsed,flops
mpi-openmp,384,64,0.0973013,260658700000.0
mpi-openmp,384,512,0.1036985,1943356000000.0
mpi-openmp,384,4096,0.1578208,10206570000000.0
mpi-openmp,384,32768,0.8162386,15785950000000.0
mpi-openmp,384,262144,5.542465,18598120000000.0
mpi-openmp,384,2097152,43.1735,19100460000000.0
mpi-openmp,384,16777216,348.2087,18945730000000.0
mpi-openmp,384,64,0.1007275,251792600000.0
mpi-openmp,384,512,0.09830232,2050035000000.0
mpi-openmp,384,4096,0.1587645,10145910000000.0
mpi-openmp,384,32768,0.7886857,16337430000000.0
mpi-openmp,384,262144,5.617929,18348290000000.0
mpi-openmp,384,2097152,42.9777,19187480000000.0
mpi-openmp,384,16777216,345.7831,19078640000000.0
