framework,ncpu,iter,elapsed,flops
mpi-openmp,384,2097152,85.34652,19324370000000.0
mpi-openmp,384,16777216,685.1896,19256190000000.0
mpi-openmp,384,64,0.1796802,282306300000.0
mpi-openmp,384,512,0.174841,2305217000000.0
mpi-openmp,384,4096,0.2955545,10900250000000.0
mpi-openmp,384,32768,1.494321,17245420000000.0
mpi-openmp,384,262144,10.84183,19015140000000.0
mpi-openmp,384,2097152,85.58184,19271240000000.0
mpi-openmp,384,16777216,684.8822,19264830000000.0
mpi-openmp,384,64,0.1697568,298809100000.0
mpi-openmp,384,512,0.1741715,2314078000000.0
mpi-openmp,384,4096,0.2929344,10997750000000.0
mpi-openmp,384,32768,1.547473,16653080000000.0
mpi-openmp,384,262144,10.86097,18981630000000.0
mpi-openmp,384,2097152,85.46189,19298280000000.0
mpi-openmp,384,16777216,685.7285,19241060000000.0
mpi-openmp,384,64,0.1684975,301042200000.0
mpi-openmp,384,512,0.1753364,2298703000000.0
mpi-openmp,384,4096,0.2908782,11075490000000.0
mpi-openmp,384,32768,1.58247,16284800000000.0
mpi-openmp,384,262144,10.91607,18885810000000.0
mpi-openmp,384,2097152,85.51961,19285260000000.0
mpi-openmp,384,16777216,685.3962,19250390000000.0
mpi-openmp,384,64,0.1698895,298575500000.0
mpi-openmp,384,512,0.1720089,2343172000000.0
mpi-openmp,384,4096,0.3368787,9563142000000.0
mpi-openmp,384,32768,1.532753,16813020000000.0
mpi-openmp,384,262144,11.2951,18252050000000.0
mpi-openmp,384,2097152,85.7136,19241610000000.0
mpi-openmp,384,16777216,684.1227,19286220000000.0
openmp,48,64,1.694809,3741193000.0
openmp,48,512,1.808846,27852450000.0
openmp,48,4096,4.382563,91887410000.0
openmp,48,32768,4.585071,702557200000.0
openmp,48,262144,10.95384,2352587000000.0
openmp,48,2097152,84.76424,2432140000000.0
openmp,48,16777216,675.1233,2442913000000.0
openmp,48,64,1.689121,3753791000.0
openmp,48,512,1.508304,33402280000.0
openmp,48,4096,2.986469,134842300000.0
openmp,48,32768,10.71955,300504800000.0
openmp,48,262144,10.97074,2348963000000.0
openmp,48,2097152,84.54611,2438415000000.0
openmp,48,16777216,675.2702,2442382000000.0
openmp,48,64,2.053869,3087153000.0
openmp,48,512,1.749385,28799150000.0
openmp,48,4096,4.87577,82592560000.0
openmp,48,32768,4.175007,771561500000.0
openmp,48,262144,10.78122,2390254000000.0
openmp,48,2097152,84.70276,2433905000000.0
openmp,48,16777216,675.0599,2443143000000.0
openmp,48,64,1.717111,3692603000.0
openmp,48,512,1.637619,30764660000.0
openmp,48,4096,4.846523,83090980000.0
openmp,48,32768,7.389017,435954400000.0
openmp,48,262144,10.97643,2347745000000.0
openmp,48,2097152,84.55178,2438251000000.0
openmp,48,16777216,675.2038,2442622000000.0
openmp,48,64,1.946884,3256798000.0
openmp,48,512,2.27831,22113230000.0
openmp,48,4096,3.009864,133794200000.0
openmp,48,32768,4.623944,696650900000.0
openmp,48,262144,10.76888,2392992000000.0
openmp,48,2097152,84.57356,2437623000000.0
openmp,48,16777216,675.2338,2442513000000.0
