framework,ncpu,iter,elapsed,flops
mpi-bulk,96,2097152,6.664689,3866618000000.0
mpi-bulk,96,16777216,49.57987,4158108000000.0
mpi-bulk,96,64,0.01751942,45239860000.0
mpi-bulk,96,512,0.01919497,328085900000.0
mpi-bulk,96,4096,0.02773256,1815115000000.0
mpi-bulk,96,32768,0.1022323,3938670000000.0
mpi-bulk,96,262144,0.6851993,4701160000000.0
mpi-bulk,96,2097152,7.809024,3300004000000.0
mpi-bulk,96,16777216,48.80197,4224387000000.0
mpi-bulk,192,64,0.02514518,63039980000.0
mpi-bulk,192,512,0.02888119,436103900000.0
mpi-bulk,192,4096,0.0388724,2589899000000.0
mpi-bulk,192,32768,0.1113006,7235528000000.0
mpi-bulk,192,262144,0.7186269,8964963000000.0
mpi-bulk,192,2097152,12.53012,4113258000000.0
mpi-bulk,192,16777216,61.11227,6746875000000.0
mpi-bulk,192,64,0.027209,58258370000.0
mpi-bulk,192,512,0.02748896,458191300000.0
mpi-bulk,192,4096,0.03712178,2712036000000.0
mpi-bulk,192,32768,0.1150203,7001536000000.0
mpi-bulk,192,262144,0.7276204,8854154000000.0
mpi-bulk,192,2097152,12.59967,4090554000000.0
mpi-bulk,192,16777216,59.09231,6977505000000.0
mpi-bulk,192,64,0.02553531,62076870000.0
mpi-bulk,192,512,0.02720757,462930000000.0
mpi-bulk,192,4096,0.04034887,2495128000000.0
mpi-bulk,192,32768,0.1258346,6399817000000.0
mpi-bulk,192,262144,0.7000417,9202971000000.0
mpi-bulk,192,2097152,13.23855,3893148000000.0
mpi-bulk,192,16777216,60.28189,6839814000000.0
mpi-bulk,192,64,0.02412219,65713440000.0
mpi-bulk,192,512,0.03352461,375700100000.0
mpi-bulk,192,4096,0.03578774,2813131000000.0
mpi-bulk,192,32768,0.1335399,6030547000000.0
mpi-bulk,192,262144,0.710533,9067085000000.0
mpi-bulk,192,2097152,10.82088,4762981000000.0
mpi-bulk,192,16777216,58.09231,7097616000000.0
mpi-bulk,192,64,0.02630956,60250050000.0
mpi-bulk,192,512,0.03379924,372647500000.0
mpi-bulk,192,4096,0.05443784,1849368000000.0
mpi-bulk,192,32768,0.1244616,6470421000000.0
mpi-bulk,192,262144,0.7071867,9109989000000.0
mpi-bulk,192,2097152,12.62498,4082354000000.0
mpi-bulk,192,16777216,58.22204,7081801000000.0
mpi-bulk,192,64,0.02839884,55817490000.0
mpi-bulk,192,512,0.02771492,454455500000.0
mpi-bulk,192,4096,0.04009394,2510992000000.0
mpi-bulk,192,32768,0.1602282,5026072000000.0
